Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
modum,https://www.crunchbase.com/organization/modum,"Blockchain, Cryptocurrency, Internet, Virtual Currency","Zürich, Zurich, Switzerland",,2016-01-01,month,,,2017-09-02,4200000,USD,4200000,Initial Coin Offering,4200000,USD,4200000,,"Andreas Schwartz, Kickstart Accelerator",2
Conio,https://www.crunchbase.com/organization/conio,"Bitcoin, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-01-01,year,,,2018-06-21,3000000,USD,3000000,Series A,3000000,USD,3000000,Early Stage Venture,,
Mercury Cash,https://www.crunchbase.com/organization/mercury-cash,"Cryptocurrency, Financial Exchanges","Orlando, Florida, United States","East Coast, Southern US",2016-06-28,day,,,2018-04-09,10000,USD,10000,Seed,10000,USD,10000,Seed,Maria Gomez,1
8btc.com,https://www.crunchbase.com/organization/8btc-com,"Bitcoin, Internet, News","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2011-01-01,year,,,2018-03-02,16000000,USD,16000000,Series A,16000000,USD,16000000,Early Stage Venture,"Bitmain, Funcity Capital, Puhua Capital, QF Capital",4
First Group,https://www.crunchbase.com/organization/first-group,"Blockchain, Cryptocurrency, Financial Services, Information Technology","Giv'atayim, Tel Aviv, Israel",,2017-01-01,year,,,2018-08-21,22000000,USD,22000000,Venture - Series Unknown,22000000,USD,22000000,,"Mangrove Capital Partners, Ronald Cohen, Target Global",3
BlockState,https://www.crunchbase.com/organization/blockstate-12c7,"Blockchain, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Trading Platform","Zug, Zug, Switzerland",,2018-04-01,day,,,2019-01-01,71429,EUR,81868,Grant,,,,Seed,EASME - EU Executive Agency for SMEs,1
Nebeus,https://www.crunchbase.com/organization/nebeus,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","London, England, United Kingdom",European Union (EU),2014-01-01,day,,,2018-11-05,1120330,GBP,1462881,Equity Crowdfunding,1120330,GBP,1462881,,,
Provenance Blockchain,https://www.crunchbase.com/organization/provenance-blockchain,"Blockchain, Cryptocurrency","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2019-04-10,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,,
Guesser,https://www.crunchbase.com/organization/guesser,"Cryptocurrency, Prediction Markets","Madrid, Madrid, Spain",European Union (EU),2018-11-29,day,,,2019-04-10,1100000,USD,1100000,Seed,1100000,USD,1100000,Seed,"Boost VC, Compound, Version One Ventures",3
CanYa,https://www.crunchbase.com/organization/canya,"Blockchain, Cryptocurrency, Internet, Marketplace, Peer to Peer","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2015-01-01,year,,,2017-12-31,12000000,USD,12000000,Initial Coin Offering,12000000,USD,12000000,,James Sowers,1
Zabo,https://www.crunchbase.com/organization/zabo,"Bitcoin, Cryptocurrency, Developer APIs, Finance, Financial Services, FinTech, Personal Finance","Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",2018-01-01,year,,,2018-02-28,1150000,USD,1150000,Seed,1150000,USD,1150000,Seed,Blockchange Ventures,1
Fold,https://www.crunchbase.com/organization/card-for-coin,"Apps, Bitcoin, Gift Card, Internet, Mobile Payments","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2014-02-01,day,,,2017-11-03,800000,USD,800000,Convertible Note,,,,Seed,Boost VC,1
Corl,https://www.crunchbase.com/organization/corl,"Cryptocurrency, Finance, Financial Services, FinTech","Montréal, Quebec, Canada",,2016-10-04,day,,,2018-06-28,411490,USD,411490,Seed,411490,USD,411490,Seed,,
Bankorus,https://www.crunchbase.com/organization/bankorus,"Artificial Intelligence, Blockchain, Cryptocurrency, Finance, FinTech, Personal Finance","Beijing, Beijing, China",Asia-Pacific (APAC),2013-01-01,year,,,2019-03-11,,,,Venture - Series Unknown,,,,,"Medici Ventures, Microsoft Accelerator Beijing, Peeli Ventures",3
Avansa,https://www.crunchbase.com/organization/avansa,"Blockchain, Cryptocurrency","Evanston, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2018-01-01,year,,,2018-12-02,175000,USD,175000,Pre-Seed,175000,USD,175000,Seed,,
Token Daily Capital,https://www.crunchbase.com/organization/token-daily,"Cryptocurrency, Information Technology, Venture Capital","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,day,,,2018-06-20,,,,Private Equity,,,,Private Equity,"8 Decimal Capital, Daniel Scrivner, M Ventures",3
Element Zero Network,https://www.crunchbase.com/organization/element-zero-network,"Artificial Intelligence, Blockchain, Cryptocurrency, FinTech","Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-01-01,month,,,2018-05-17,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,,
Buttrfly,https://www.crunchbase.com/organization/buttrfly,"Blockchain, Brand Marketing, Cryptocurrency","West Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-12-01,month,,,2018-03-01,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,,
Bitcoiin2Gen,https://www.crunchbase.com/organization/bitcoiin-2gen,"Blockchain, Cryptocurrency","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2015-03-01,day,,,2018-03-23,233000000,USD,233000000,Initial Coin Offering,233000000,USD,233000000,,,
StrongBlock,https://www.crunchbase.com/organization/strongblock,"Bitcoin, Blockchain, Cyber Security, Information Technology, Mobile Payments, Payments, Security","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-01-01,year,,,2019-03-07,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Copernicus Asset Management, Pangea Blockchain Fund",2
Nebulous (Sia & Obelisk),https://www.crunchbase.com/organization/nebulous-llc,"Application Specific Integrated Circuit (ASIC), Blockchain, Cloud Data Services, Cryptocurrency, Enterprise Software, Hardware, Security","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2014-05-29,day,,,2019-07-10,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,"Bain Capital Ventures, Bessemer Venture Partners, Collaborative Fund, Hack VC, SV Angel",12
Eidoo,https://www.crunchbase.com/organization/eidoo,"Bitcoin, Blockchain, Internet","Chiasso, Ticino, Switzerland",,2017-01-01,year,,,2017-10-17,27900000,USD,27900000,Initial Coin Offering,27900000,USD,27900000,,,
DCEX,https://www.crunchbase.com/organization/dcex,"Blockchain, Cryptocurrency, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-10-01,day,,,2019-02-02,1001,USD,1001,Series A,1001,USD,1001,Early Stage Venture,Reddy Dandolu,1
NovaDAX,https://www.crunchbase.com/organization/novadax,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, Financial Services, FinTech, Internet, Personal Finance, Virtual Currency","Zug, Zug, Switzerland",,2018-03-21,day,,,2018-05-09,20000000,USD,20000000,Series A,20000000,USD,20000000,Early Stage Venture,,
Paperchain,https://www.crunchbase.com/organization/paperchain,"Blockchain, Cryptocurrency, Film, Financial Services, FinTech, Media and Entertainment, Music, SaaS, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-03-27,day,,,2019-01-31,120000,USD,120000,Pre-Seed,120000,USD,120000,Seed,Techstars,1
dexFreight,https://www.crunchbase.com/organization/dexfreight,"Artificial Intelligence, Blockchain, Cryptocurrency, Logistics, Machine Learning, Shipping, Supply Chain Management, Transportation","Sunrise, Florida, United States","Greater Miami Area, East Coast, Southern US",2018-01-01,month,,,2018-03-01,300000,USD,300000,Seed,300000,USD,300000,Seed,,
SureRemit,https://www.crunchbase.com/organization/sureremit,"Blockchain, Cryptocurrency, Financial Services","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-01-16,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,,,
SOL Wallet,https://www.crunchbase.com/organization/sol-wallet,"Cryptocurrency, Financial Exchanges, Financial Services, Mobile Payments, Personal Finance, Stock Exchanges, Trading Platform","Sandown, NA - South Africa, South Africa",,2017-09-05,day,,,2018-11-01,4300000,USD,4300000,Seed,4300000,USD,4300000,Seed,Skywell Capital,1
CoinJar,https://www.crunchbase.com/organization/coinjar,"Bitcoin, Cryptocurrency, Finance, Financial Services, FinTech","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2013-05-01,day,,,2017-09-30,,,,Venture - Series Unknown,,,,,"Blackbird Ventures, Blackbird Ventures (Australia), Boost VC, Chris Hitchen, Digital Currency Group",9
Sharebee,https://www.crunchbase.com/organization/sharebee,"Cryptocurrency, E-Commerce, Peer to Peer, Self-Storage, Sharing Economy","Montréal, Quebec, Canada",,2016-08-01,day,,,2019-04-04,400000,CAD,299277,Pre-Seed,400000,CAD,299277,Seed,,
Bitnomial,https://www.crunchbase.com/organization/bitnomial,"Bitcoin, Cryptocurrency, Financial Exchanges","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2015-01-01,year,,,2018-12-11,7462904,USD,7462904,Venture - Series Unknown,7462904,USD,7462904,,"Indicator Fund, Jump Capital, ValueStream Ventures",3
GoChain,https://www.crunchbase.com/organization/gochain,"Blockchain, Cryptocurrency","Charlestown, Saint John Figtree, Saint Kitts and Nevis",,2017-12-01,day,,,2018-04-01,12000000,USD,12000000,Initial Coin Offering,12000000,USD,12000000,,,
Sagewise,https://www.crunchbase.com/organization/sagewise,"Blockchain, Cryptocurrency, Legal, Software","Long Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2018-08-03,1250000,USD,1250000,Seed,1250000,USD,1250000,Seed,"Ari Paul, gumi Cryptos Capital, James Sowers, Maja Vujinovic, Wavemaker Genesis",9
Blockparty,https://www.crunchbase.com/organization/blockparty,"Blockchain, Cryptocurrency, Ticketing","Jersey City, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2017-12-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
SINEGY Technologies (M) Sdn. Bhd.,https://www.crunchbase.com/organization/sinegy-technologies-m-sdn-bhd,"Cryptocurrency, FinTech, Internet","George Town, Pulau Pinang, Malaysia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-06-01,month,,,2017-07-01,300000,USD,300000,Seed,300000,USD,300000,Seed,,
Santiment,https://www.crunchbase.com/organization/santiment,"Computer, Cryptocurrency, Software","Zürich, Zurich, Switzerland",,,,,,2017-07-10,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,Alexis Berthoud,1
Ripio Credit Network,https://www.crunchbase.com/organization/ripio-credit-network,"Bitcoin, Cryptocurrency, Financial Services, Lending","Grand Cayman, Midland, Cayman Islands",,2016-01-01,year,,,2017-11-07,37000000,USD,37000000,Initial Coin Offering,37000000,USD,37000000,,,
bcause,https://www.crunchbase.com/organization/bcause-b2d6,"Bitcoin, Cryptocurrency, Financial Services, Virtual Currency","Virginia Beach, Virginia, United States","East Coast, Southern US",2013-01-01,year,,,2018-04-30,5000000,USD,5000000,Series B,5000000,USD,5000000,Early Stage Venture,"Checkmate Capital, SBI Group",2
Custos Media Technologies,https://www.crunchbase.com/organization/custos-media-technologies,"Bitcoin, Blockchain, Content, Digital Media, DRM, Information Technology","Stellenbosch, NA - South Africa, South Africa",,2014-02-25,day,,,2017-12-11,1700000,ZAR,124907,Seed,1700000,ZAR,124907,Seed,"Innovus, Stellenbosch University, Technology Innovation Agency",3
District0x,https://www.crunchbase.com/organization/district0x,"Blockchain, Ethereum, Infrastructure, Internet, Marketplace","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-08-01,9000000,USD,9000000,Initial Coin Offering,9000000,USD,9000000,,Boost VC,1
Atomic Loans,https://www.crunchbase.com/organization/atomic-loans,"Blockchain, Cryptocurrency, Lending, Open Source, Peer to Peer","Toronto, Ontario, Canada",Great Lakes,2019-01-01,day,,,2019-06-01,200000,USD,200000,Pre-Seed,200000,USD,200000,Seed,ConsenSys,1
SIMBA Chain,https://www.crunchbase.com/organization/simba-chain,"Blockchain, Cryptocurrency, Information Technology","Plymouth, Indiana, United States","Great Lakes, Midwestern US",2017-12-01,day,,,2019-02-19,500000,USD,500000,Pre-Seed,500000,USD,500000,Seed,"Elevate Ventures, Hari Agarwal, Najeeb Khan, Notre Dame Pit Road Fund, Tracy Graham",5
Figment Networks,https://www.crunchbase.com/organization/figment-networks,"Blockchain, Cryptocurrency, SaaS","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-06-01,day,,,2019-02-15,2000000,CAD,1509946,Seed,2000000,CAD,1509946,Seed,"Bonfire Ventures, FJ Labs, Lemniscap, XDL Capital Group",4
Bluecoat,https://www.crunchbase.com/organization/share-market,"Blockchain, CRM, Cryptocurrency, Information Technology, Internet, Software","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2018-09-01,20000000,USD,20000000,Series A,20000000,USD,20000000,Early Stage Venture,,
Ironx,https://www.crunchbase.com/organization/ironx,"Blockchain, Cryptocurrency, Financial Services","Tallinn, Harjumaa, Estonia",European Union (EU),2018-06-01,month,,,2019-04-04,26000000,USD,26000000,Initial Coin Offering,26000000,USD,26000000,,,
Verady,https://www.crunchbase.com/organization/verady,"Accounting, Bitcoin, Blockchain, Cryptocurrency, FinTech, SaaS, Virtual Currency","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2016-10-01,month,,,2018-02-13,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Seed,"Bo Shen, Engage Ventures, Frank Bishop, TechSquare Labs, TTV Capital",5
COVESTING,https://www.crunchbase.com/organization/covesting,"Asset Management, Cryptocurrency, Education, Finance, FinTech, Trading Platform","Gibraltar, Gibraltar, Gibraltar",,2017-10-20,day,,,2017-10-20,18000000,USD,18000000,Initial Coin Offering,18000000,USD,18000000,,,
BlocPal International Inc.,https://www.crunchbase.com/organization/blocpal,"Blockchain, Cryptocurrency, E-Commerce, Information Technology","Vancouver, British Columbia, Canada",,2017-07-01,month,,,2018-08-01,1100000,CAD,846209,Series A,1100000,CAD,846209,Early Stage Venture,,
Vaultoro,https://www.crunchbase.com/organization/vaultoro-com-the-real-time-bitcoin-gold-trading-platform-and-api,"Bitcoin, Blockchain, Ethereum, Financial Services, Real Time","Berlin, Berlin, Germany",European Union (EU),2015-02-13,day,,,2017-09-08,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"FinLab, Techstars, Techstars Berlin Accelerator",3
TokenInsight,https://www.crunchbase.com/organization/tokeninsight,"Analytics, Big Data, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Market Research, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-03-18,day,,,2018-10-15,2000000,USD,2000000,Series A,2000000,USD,2000000,Early Stage Venture,"Draper Dragon, Fenbushi Capital, Matrix Partners China, Susquehanna International Group (SIG)",4
Quidax,https://www.crunchbase.com/organization/quidax,"Bitcoin, Blockchain, Cryptocurrency, FinTech, Stock Exchanges","San Gwann, NA - Malta, Malta",European Union (EU),2017-07-17,day,,,2018-06-01,500000,USD,500000,Seed,500000,USD,500000,Seed,Genesis Node Capital,1
Mineful,https://www.crunchbase.com/organization/mineful,"B2B, Blockchain, Cryptocurrency, Developer Platform, Financial Services","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-02-01,day,,,2018-08-01,445000,USD,445000,Convertible Note,50000,USD,50000,Seed,Acceleprise,1
Chain Partners,https://www.crunchbase.com/organization/chain-partners,"Blockchain, Cryptocurrency, Financial Exchanges, Internet, Software","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2017-08-02,day,,,2018-05-30,11000000,USD,11000000,Series A,11000000,USD,11000000,Early Stage Venture,"Capstone Partners, DS Asset Management, DSC Investment, Premier Partners",4
Orange Bank & Trust Company,https://www.crunchbase.com/organization/orange-bank-trust-company,"Banking, Bitcoin, FinTech","Middletown, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2018-11-01,16400000,USD,16400000,Venture - Series Unknown,16400000,USD,16400000,,,
Woleet,https://www.crunchbase.com/organization/woleet,"Bitcoin, Software","Cesson-sévigné, Bretagne, France",European Union (EU),2016-01-01,year,,,2018-11-28,1000000,EUR,1136767,Seed,1000000,EUR,1136767,Seed,"50 Partners, BPI, OneRagtime",3
aXpire,https://www.crunchbase.com/organization/axpire,"Accounting, Blockchain, Compliance, Cryptocurrency, Finance, Information Services, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2018-03-22,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,,
