Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
ITF Corporation,https://www.crunchbase.com/organization/itf-corporation,"Banking, Blockchain, E-Commerce Platforms, FinTech","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-07-01,month,,,2017-11-01,,,,Series A,,,,Early Stage Venture,,
SilkChain,https://www.crunchbase.com/organization/silkchain,"Blockchain, E-Commerce","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-08-22,,,,Angel,,,,Seed,"8btc.com, Chain Capital, CyberMiles, GSR Capital, JD Capital",10
Blockwise,https://www.crunchbase.com/organization/blockwise,"Blockchain, Consulting, Information Services","London, England, United Kingdom",European Union (EU),,,,,2017-08-29,,,,Non-equity Assistance,,,,,Momentum London,1
Thorchain,https://www.crunchbase.com/organization/thorchain,Blockchain,"Zug, Zug, Switzerland",,2018-06-01,day,,,2018-07-01,,,,Initial Coin Offering,,,,,Jon Carr-Harris,1
XCHNG,https://www.crunchbase.com/organization/xchng,"Advertising, Blockchain, Internet","Sandpoint, Idaho, United States",Western US,,,,,2018-07-17,,,,Venture - Series Unknown,,,,,Kochava Labs SEZC,1
Dura,https://www.crunchbase.com/organization/durachain,"Blockchain, Health Care, Medical, Software","Draper, Utah, United States",Western US,2018-01-01,year,,,2018-08-01,,,,Seed,,,,Seed,,
Fusechain Inc.,https://www.crunchbase.com/organization/fusechain-inc,"Blockchain, Open Source, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-09-01,,,,Seed,,,,Seed,11 Ventures,1
Memento,https://www.crunchbase.com/organization/zivter-technologies,"Artificial Intelligence, Blockchain, Personal Health, Personalization","Prague, Hlavni mesto Praha, Czech Republic",European Union (EU),2017-01-01,year,,,2018-02-15,,,,Angel,,,,Seed,,
Fluence Labs,https://www.crunchbase.com/organization/fluence-labs,"Blockchain, Database",,,,,,,2018-08-01,,,,Seed,,,,Seed,"1kx, Dekrypt Capital, INBlockchain",3
GjAIN,https://www.crunchbase.com/organization/gjain,"Blockchain, Film, Financial Services, FinTech, Insurance, Media and Entertainment","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-08-01,day,,,2019-04-10,,,,Seed,,,,Seed,,
DaoHub,https://www.crunchbase.com/organization/daohub,"Analytics, Blockchain, Cyber Security, Developer Tools","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-05-01,month,,,2018-12-07,,,,Pre-Seed,,,,Seed,,
Irbis Ventures,https://www.crunchbase.com/organization/irbis-ventures,"Blockchain, Online Portals, Venture Capital","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-11,day,,,2018-01-11,,,,Angel,,,,Seed,,
"Helix, Inc.",https://www.crunchbase.com/organization/helix-inc,"Blockchain, Financial Services, Information Technology","Sacramento, California, United States","West Coast, Western US",,,,,2017-11-28,,,,Seed,,,,Seed,Launch Alaska,1
Finnoq,https://www.crunchbase.com/organization/finnoq,"Blockchain, Market Research","Traun, Oberosterreich, Austria",European Union (EU),2017-02-14,day,,,2018-08-01,,,,Seed,,,,Seed,Tech2b Incubator,1
DEALERBAG,https://www.crunchbase.com/organization/dealerbag,"B2B, Blockchain, Business Information Systems, E-Commerce, Information Technology, Internet","Tallinn, Harjumaa, Estonia",European Union (EU),2018-03-05,day,,,2018-12-18,,,,Seed,,,,Seed,,
Blocksource,https://www.crunchbase.com/organization/blocksource,"Analytics, Blockchain, Software","Tel Aviv, Tel Aviv, Israel",,2017-06-01,month,,,2017-12-31,,,,Angel,,,,Seed,,
SoT - Security of Things,https://www.crunchbase.com/organization/sot-security-of-things,"Analytics, Artificial Intelligence, Blockchain, Cyber Security, Government, Identity Management, Intellectual Property, Internet of Things, Machine Learning, National Security, Product Research, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-05-01,day,,,2018-01-01,,,,Seed,,,,Seed,Jason Burr,1
Marine Chain Platform,https://www.crunchbase.com/organization/marine-chain-platform,Blockchain,"Central, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2018-04-12,day,,,2018-08-15,,,,Series A,,,,Early Stage Venture,,
Digi Asap,https://www.crunchbase.com/organization/digi-asap,"Advertising, Blockchain, Digital Marketing, Marketing","Noida, Uttar Pradesh, India",Asia-Pacific (APAC),2017-02-27,day,,,2017-08-25,,,,Venture - Series Unknown,,,,,Raghu Khanna,1
Swappl,https://www.crunchbase.com/organization/swappl,"Advertising, Blockchain, Communities, Marketing, Marketplace, Social Impact, Trading Platform","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-09-08,,,,Non-equity Assistance,,,,,MIT delta v,1
Milin Finance,https://www.crunchbase.com/organization/milin-finance,Blockchain,"Guangdong, Jilin, China",Asia-Pacific (APAC),2017-01-01,year,,,2019-07-19,,,,Angel,,,,Seed,Hengyi Capital,1
I DO park,https://www.crunchbase.com/organization/i-do-park,"Artificial Intelligence, Blockchain","Shaoxing, Zhejiang, China",Asia-Pacific (APAC),2019-01-01,year,,,2019-07-07,,,,Seed,,,,Seed,Beihai Bole,1
SecureMarking,https://www.crunchbase.com/organization/securemarking,"Blockchain, Logistics, Supply Chain Management","Rapid City, South Dakota, United States",Midwestern US,2016-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Autonomous Technology",2
"Grove Works, Inc.",https://www.crunchbase.com/organization/grove-works-inc,"Blockchain, Enterprise, Mobile, Mobile Apps, Operating Systems","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-03-13,day,,,2018-03-22,,,,Seed,,,,Seed,,
AI4Jobs - Powered by ThisWay,https://www.crunchbase.com/organization/ai4jobs-powered-by-thisway,"Artificial Intelligence, Big Data, Blockchain, Business Intelligence, Enterprise, Human Resources, Machine Learning","Austin, Texas, United States",Southern US,2018-01-09,day,,,2018-03-31,,,,Seed,,,,Seed,Central Texas Angel Network,1
Xpense,https://www.crunchbase.com/organization/xpense,Blockchain,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-05-22,,,,Angel,,,,Seed,Tachyons Ventures,1
Global Risk Exchange,https://www.crunchbase.com/organization/global-risk-exchange,"Blockchain, FinTech, InsurTech, Non Profit","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2018-01-01,month,,,2018-06-15,,,,Seed,,,,Seed,"Bo Shen, Huobi Eco, James Gong, JRR Crypto, LD Capital",5
SpiderStore,https://www.crunchbase.com/organization/spiderstore,"Apps, Blockchain","Beijing, Beijing, China",Asia-Pacific (APAC),2018-06-01,month,,,2019-05-13,,,,Angel,,,,Seed,Legend Capital,1
@unik-name,https://www.crunchbase.com/organization/unik-name,"Blockchain, Cyber Security, Information Technology, Internet, Privacy","Nantes, Pays de la Loire, France",European Union (EU),2018-04-01,day,,,2018-12-01,,,,Seed,,,,Seed,,
Funkey Token Inc.,https://www.crunchbase.com/organization/funkey,"Apps, Blockchain, Brewing, CleanTech, Event Management, Event Promotion, Events, FinTech, Food and Beverage, GreenTech, SaaS, Wedding","Calgary, Alberta, Canada",,2018-01-01,day,,,2018-02-10,,,,Convertible Note,,,,,,
Bottos,https://www.crunchbase.com/organization/bottos,"Blockchain, Finance, Information Technology","Shanghai, Shanghai, China",Asia-Pacific (APAC),,,,,2018-01-17,,,,Series A,,,,Early Stage Venture,Draper Dragon,1
Secucial,https://www.crunchbase.com/organization/secucial,"Blockchain, Database, Information Technology, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-07-01,,,,Undisclosed,,,,,"CyLon, ICE71",2
AiLink,https://www.crunchbase.com/organization/ailink,"Blockchain, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-03-06,,,,Venture - Series Unknown,,,,,"Ceyuan Ventures, Consensus Capital Holdings, Geekbeans Capital, Genesis Capital, K2VC",9
HitChain,https://www.crunchbase.com/organization/hitchain,"Blockchain, Web Hosting","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-09-03,,,,Corporate Round,,,,,Collinstar Capital,1
Pathfynders(Novii),https://www.crunchbase.com/organization/pathfynders-novii,"Blockchain, Computer, Software","Costa Mesa, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2018-10-08,,,,Seed,,,,Seed,,
Zhidian,https://www.crunchbase.com/organization/zhidian,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-07-05,,,,Seed,,,,Seed,"Binance, INBlockchain, LD Capital",3
Blockchain Lock(BCL),https://www.crunchbase.com/organization/blockchain-lock,"Blockchain, Internet of Things","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2018-03-01,month,,,2018-08-24,,,,Seed,,,,Seed,"Nomura Research Institute, TIS",2
CoAlpha,https://www.crunchbase.com/organization/coalpha,"Artificial Intelligence, Asset Management, Blockchain, Internet","Shenzhen, Guangdong, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-03-14,,,,Angel,,,,Seed,"Fenbushi Capital, Sean Zou",2
Gödel Labs,https://www.crunchbase.com/organization/gödel-labs,"Blockchain, Information Services, Information Technology","Guangzhou Shi, Guangdong, China",Asia-Pacific (APAC),2017-11-01,day,,,2018-01-01,,,,Seed,,,,Seed,,
SwyftHomes,https://www.crunchbase.com/organization/swyfthomes,"Blockchain, CRM, E-Commerce, Information Technology, Internet, Lead Generation, Lead Management, Lending, Real Estate, Software","Royal Oak, Michigan, United States","Greater Detroit Area, Great Lakes, Midwestern US",2019-01-01,year,,,2019-06-01,,,,Pre-Seed,,,,Seed,,
Ladder network,https://www.crunchbase.com/organization/ladder-network,"Asset Management, Blockchain, Information Technology, Supply Chain Management","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2019-04-24,,,,Corporate Round,,,,,"BitBlock Capital, Fiat Capital",2
Tesseract,https://www.crunchbase.com/organization/tesseract-b22a,"Blockchain, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2018-12-31,,,,Seed,,,,Seed,"dLab, SOSV",2
Multiledgers,https://www.crunchbase.com/organization/multiledgers,Blockchain,"Rio De Janeiro, Rio de Janeiro, Brazil",,2017-12-01,day,,,2017-12-01,,,,Pre-Seed,,,,Seed,,
Translunar One,https://www.crunchbase.com/organization/translunar-one,Blockchain,"Austin, Texas, United States",Southern US,,,,,2018-01-01,,,,Undisclosed,,,,,Venture One,1
Seafico,https://www.crunchbase.com/organization/seafico,"Big Data, Blockchain, Shipping, Shipping Broker, Trading Platform","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-02-05,day,,,2018-03-10,,,,Seed,,,,Seed,,
PayNinja,https://www.crunchbase.com/organization/payninja,"Artificial Intelligence, Blockchain, SaaS","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2017-01-01,year,,,2017-08-01,,,,Seed,,,,Seed,H2 Ventures,1
BonusCloud,https://www.crunchbase.com/organization/bonuscloud,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-04-01,month,,,2018-09-17,,,,Corporate Round,,,,,"Hunter Capital Group, Spark Capital",2
Biock,https://www.crunchbase.com/organization/biock,"Blockchain, Health Care, Medical","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2018-04-05,day,,,2018-04-05,,,,Seed,,,,Seed,,
Jura Network,https://www.crunchbase.com/organization/jura-network,Blockchain,"Chaoyang, Liaoning, China",Asia-Pacific (APAC),2018-01-01,day,,,2018-05-01,,,,Undisclosed,,,,,,
Curischain,https://www.crunchbase.com/organization/curischain,"Blockchain, Health Care","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2018-02-01,,,,Seed,,,,Seed,Techstars,1
ChainPlus,https://www.crunchbase.com/organization/chainplus,Blockchain,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),,,,,2018-05-16,,,,Angel,,,,Seed,Geekbeans Capital,1
cryptobank.us,https://www.crunchbase.com/organization/cryptobank-us,"Blockchain, Information Technology","Central, Toledo, Belize",,2016-10-10,day,,,2018-03-01,,,,Secondary Market,,,,,,
Coin Governance System,https://www.crunchbase.com/organization/coin-governance-system,"Blockchain, Information Technology","Madrid, Madrid, Spain",European Union (EU),,,,,2018-11-16,,,,Non-equity Assistance,,,,,Desafía,1
CoinON,https://www.crunchbase.com/organization/coinon,Blockchain,"Xuzhou, Jiangsu, China",Asia-Pacific (APAC),,,,,2019-02-28,,,,Corporate Round,,,,,Gravity Venture Capital,1
Ledgie,https://www.crunchbase.com/organization/ledgie,"Blockchain, Financial Services, FinTech, Internet, Mobile, Mobile Apps, Payments","Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-11-16,,,,Seed,,,,Seed,Plug and Play,1
Zeonlab - Blockchain Strategy and Applications,https://www.crunchbase.com/organization/zeonlab-blockchain-strategy-and-applications,Blockchain,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-01-01,year,,,2017-07-27,,,,Series A,,,,Early Stage Venture,Info Edge,1
QualTrac,https://www.crunchbase.com/organization/qualtrac,"Blockchain, E-Commerce","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2018-08-23,day,,,2018-08-27,,,,Seed,,,,Seed,Hampton Capital (Australia),1
Consensus Datatrust,https://www.crunchbase.com/organization/consensus-datatrust,"Blockchain, Enterprise","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2019-02-18,,,,Angel,,,,Seed,,
Aetlo Tech,https://www.crunchbase.com/organization/aetlo-tech,"Blockchain, FinTech, Software","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-09-03,day,2018-03-12,day,2017-11-07,,,,Seed,,,,M&A,,
HARDAH,https://www.crunchbase.com/organization/hardah,"Blockchain, Internet, Social Network","Vandoeuvres, Geneve, Switzerland",,2015-05-01,month,,,2017-11-01,,,,Grant,,,,,,
DeepTruth,https://www.crunchbase.com/organization/deeptruth,"Blockchain, Digital Media, News, Software","London, England, United Kingdom",European Union (EU),2013-04-05,day,,,2018-11-01,,,,Seed,,,,Seed,,
Tokenonly,https://www.crunchbase.com/organization/tokenonly,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-06-19,,,,Angel,,,,Seed,"JRR Crypto, OK Blockchain Capital",2
AICHAIN,https://www.crunchbase.com/organization/aichain,"Apps, Artificial Intelligence, Blockchain","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),,,,,2018-01-29,,,,Corporate Round,,,,,Viking Capital,1
LIVEEN,https://www.crunchbase.com/organization/liveen,"Blockchain, Information Technology, Internet",,,,,,,2018-02-21,,,,Venture - Series Unknown,,,,,BlockWater Management,1
BUMO,https://www.crunchbase.com/organization/bumo,Blockchain,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2019-02-03,,,,Seed,,,,Seed,JLAB | JD capital,1
CHKKR,https://www.crunchbase.com/organization/chkkr,"Blockchain, FinTech, Information Technology","Neston, Cheshire, United Kingdom",European Union (EU),2017-07-01,day,,,2017-09-04,,,,Series A,,,,Early Stage Venture,,
Redemption Technologies,https://www.crunchbase.com/organization/redemption-technologies,"Apps, Blockchain, E-Commerce, Financial Services, Insurance, Internet, Mobile Apps, Software","Lake Worth, Florida, United States","Greater Miami Area, East Coast, Southern US",2017-01-01,year,,,2017-11-07,,,,Initial Coin Offering,,,,,,
Cuddlefish - Rethinking Money transfer,https://www.crunchbase.com/organization/cuddlefish,"Blockchain, Financial Services, FinTech, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-03-01,day,,,2018-05-01,,,,Seed,,,,Seed,,
TowerBee,https://www.crunchbase.com/organization/towerbee,"Blockchain, Information Technology, SaaS","Tallinn, Harjumaa, Estonia",European Union (EU),2016-03-01,day,,,2018-04-29,,,,Initial Coin Offering,,,,,,
Bixiaobai,https://www.crunchbase.com/organization/bixiaobai,Blockchain,"Shenzhen, Guangdong, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-05-05,,,,Angel,,,,Seed,btc38.com,1
Tycho Solutions,https://www.crunchbase.com/organization/tycho-solutions,"Blockchain, Business Information Systems, Freight Service, Information Services, Information Technology, Logistics, Software, Transportation","St. John's, Newfoundland, Canada",,2017-08-20,day,,,2018-02-12,,,,Seed,,,,Seed,,
SYNCO,https://www.crunchbase.com/organization/synco,Blockchain,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),,,,,2018-04-01,,,,Initial Coin Offering,,,,,Obsidian Capital,1
PeckShield,https://www.crunchbase.com/organization/peckshield,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),,,,,2018-05-31,,,,Angel,,,,Seed,Gaorong Capital,1
Ventureum,https://www.crunchbase.com/organization/ventureum,Blockchain,"Waterloo, Caroni, Trinidad and Tobago",,,,,,2018-04-25,,,,Angel,,,,Seed,Genesis Financial,1
Kcash,https://www.crunchbase.com/organization/kcash,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-05-07,,,,Corporate Round,,,,,"GXS Foundation, JLAB | JD capital",2
EOCH,https://www.crunchbase.com/organization/eoch,"Asset Management, Blockchain, Medical","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-08-07,,,,Venture - Series Unknown,,,,,DHVC,1
